Stock Information for Ticker: FB
High         2.020886e+02
Low          1.974644e+02
Open         1.997521e+02
Close        1.998744e+02
Volume       2.030946e+07
Adj Close    1.998744e+02


              High          Low         Open        Close        Volume    Adj Close
count  1258.000000  1258.000000  1258.000000  1258.000000  1.258000e+03  1258.000000
mean    202.088649   197.464440   199.752122   199.874404  2.030946e+07   199.874404
std      61.474315    59.930320    60.630514    60.743177  1.239795e+07    60.743177
min     116.480003   113.550003   114.480003   115.050003  5.324760e+06   115.050003
25%     162.105000   157.687504   159.745003   159.700001  1.320985e+07   159.700001
50%     183.754997   179.930000   181.830002   181.744995  1.719975e+07   181.744995
75%     233.390003   227.282501   230.212502   231.397495  2.311872e+07   231.397495
max     384.329987   378.809998   381.500000   382.179993  1.698037e+08   382.179993


             ds       trend  yhat_lower  yhat_upper  trend_lower  trend_upper  additive_terms  additive_terms_lower  additive_terms_upper    weekly  weekly_lower  weekly_upper     yearly  yearly_lower  yearly_upper  multiplicative_terms  multiplicative_terms_lower  multiplicative_terms_upper        yhat
102  2017-02-07  138.960976  118.717166  146.609491   138.960976   138.960976       -6.037065             -6.037065             -6.037065 -1.300205     -1.300205     -1.300205  -4.736860     -4.736860     -4.736860                   0.0                         0.0                         0.0  132.923911
103  2017-02-08  139.084968  118.625337  146.807676   139.084968   139.084968       -6.318445             -6.318445             -6.318445 -1.362021     -1.362021     -1.362021  -4.956424     -4.956424     -4.956424                   0.0                         0.0                         0.0  132.766524
104  2017-02-09  139.208960  119.204844  146.099913   139.208960   139.208960       -6.584036             -6.584036             -6.584036 -1.404170     -1.404170     -1.404170  -5.179866     -5.179866     -5.179866                   0.0                         0.0                         0.0  132.624924
105  2017-02-10  139.332952  119.045588  146.306541   139.332952   139.332952       -6.847137             -6.847137             -6.847137 -1.440414     -1.440414     -1.440414  -5.406724     -5.406724     -5.406724                   0.0                         0.0                         0.0  132.485815
106  2017-02-13  139.704928  118.891549  146.017981   139.704928   139.704928       -7.905382             -7.905382             -7.905382 -1.796236     -1.796236     -1.796236  -6.109146     -6.109146     -6.109146                   0.0                         0.0                         0.0  131.799546
107  2017-02-14  139.828920  117.850753  146.414147   139.828920   139.828920       -7.653066             -7.653066             -7.653066 -1.300205     -1.300205     -1.300205  -6.352861     -6.352861     -6.352861                   0.0                         0.0                         0.0  132.175854
108  2017-02-15  139.952912  118.494615  146.637804   139.952912   139.952912       -7.965321             -7.965321             -7.965321 -1.362021     -1.362021     -1.362021  -6.603301     -6.603301     -6.603301                   0.0                         0.0                         0.0  131.987591
109  2017-02-16  140.076904  118.428316  145.842626   140.076904   140.076904       -8.266162             -8.266162             -8.266162 -1.404170     -1.404170     -1.404170  -6.861992     -6.861992     -6.861992                   0.0                         0.0                         0.0  131.810742
110  2017-02-17  140.200896  118.257642  145.490612   140.200896   140.200896       -8.571030             -8.571030             -8.571030 -1.440414     -1.440414     -1.440414  -7.130616     -7.130616     -7.130616                   0.0                         0.0                         0.0  131.629867
111  2017-02-21  140.696864  117.471178  145.629305   140.696864   140.696864       -9.639484             -9.639484             -9.639484 -1.300205     -1.300205     -1.300205  -8.339279     -8.339279     -8.339279                   0.0                         0.0                         0.0  131.057381
112  2017-02-22  140.820856  116.624295  144.862798   140.820856   140.820856      -10.044930            -10.044930            -10.044930 -1.362021     -1.362021     -1.362021  -8.682910     -8.682910     -8.682910                   0.0                         0.0                         0.0  130.775926
113  2017-02-23  140.944848  117.306857  144.117017   140.944848   140.944848      -10.449731            -10.449731            -10.449731 -1.404170     -1.404170     -1.404170  -9.045561     -9.045561     -9.045561                   0.0                         0.0                         0.0  130.495117
114  2017-02-24  141.068840  117.264467  143.482156   141.068840   141.068840      -10.868305            -10.868305            -10.868305 -1.440414     -1.440414     -1.440414  -9.427891     -9.427891     -9.427891                   0.0                         0.0                         0.0  130.200536
115  2017-02-27  141.440816  114.539252  143.159134   141.440816   141.440816      -12.489379            -12.489379            -12.489379 -1.796236     -1.796236     -1.796236 -10.693143    -10.693143    -10.693143                   0.0                         0.0                         0.0  128.951437
116  2017-02-28  141.564808  114.790942  142.818141   141.564808   141.564808      -12.452218            -12.452218            -12.452218 -1.300205     -1.300205     -1.300205 -11.152013    -11.152013    -11.152013                   0.0                         0.0                         0.0  129.112590
117  2017-03-01  141.688800  114.976306  142.723622   141.688800   141.688800      -12.989073            -12.989073            -12.989073 -1.362021     -1.362021     -1.362021 -11.627052    -11.627052    -11.627052                   0.0                         0.0                         0.0  128.699727
118  2017-03-02  141.812792  114.243807  140.697682   141.812792   141.812792      -13.520257            -13.520257            -13.520257 -1.404170     -1.404170     -1.404170 -12.116087    -12.116087    -12.116087                   0.0                         0.0                         0.0  128.292535
119  2017-03-03  141.936784  114.683867  141.966860   141.936784   141.936784      -14.056891            -14.056891            -14.056891 -1.440414     -1.440414     -1.440414 -12.616477    -12.616477    -12.616477                   0.0                         0.0                         0.0  127.879893
120  2017-03-06  142.308760  111.675515  140.352189   142.308760   142.308760      -15.949514            -15.949514            -15.949514 -1.796236     -1.796236     -1.796236 -14.153278    -14.153278    -14.153278                   0.0                         0.0                         0.0  126.359246
121  2017-03-07  142.432752  111.251809  139.648135   142.432752   142.432752      -15.965143            -15.965143            -15.965143 -1.300205     -1.300205     -1.300205 -14.664938    -14.664938    -14.664938                   0.0                         0.0                         0.0  126.467609
122  2017-03-08  142.546073  112.098214  139.326986   142.546073   142.546073      -16.531488            -16.531488            -16.531488 -1.362021     -1.362021     -1.362021 -15.169468    -15.169468    -15.169468                   0.0                         0.0                         0.0  126.014585
123  2017-03-09  142.659395  111.773459  140.180506   142.659395   142.659395      -17.066752            -17.066752            -17.066752 -1.404170     -1.404170     -1.404170 -15.662582    -15.662582    -15.662582                   0.0                         0.0                         0.0  125.592643
124  2017-03-10  142.772716  111.598486  138.504824   142.772716   142.772716      -17.580396            -17.580396            -17.580396 -1.440414     -1.440414     -1.440414 -16.139983    -16.139983    -16.139983                   0.0                         0.0                         0.0  125.192320
125  2017-03-13  143.112681  109.870978  137.511135   143.112681   143.112681      -19.232747            -19.232747            -19.232747 -1.796236     -1.796236     -1.796236 -17.436511    -17.436511    -17.436511                   0.0                         0.0                         0.0  123.879934
126  2017-03-14  143.226002  110.391394  137.299585   143.226002   143.226002      -19.110945            -19.110945            -19.110945 -1.300205     -1.300205     -1.300205 -17.810740    -17.810740    -17.810740                   0.0                         0.0                         0.0  124.115058
127  2017-03-15  143.339324  110.712264  136.964988   143.339324   143.339324      -19.512442            -19.512442            -19.512442 -1.362021     -1.362021     -1.362021 -18.150421    -18.150421    -18.150421                   0.0                         0.0                         0.0  123.826882
128  2017-03-16  143.452645  109.331681  137.644411   143.452645   143.452645      -19.856981            -19.856981            -19.856981 -1.404170     -1.404170     -1.404170 -18.452810    -18.452810    -18.452810                   0.0                         0.0                         0.0  123.595665
129  2017-03-17  143.565967  109.324465  137.419191   143.565967   143.565967      -20.156041            -20.156041            -20.156041 -1.440414     -1.440414     -1.440414 -18.715627    -18.715627    -18.715627                   0.0                         0.0                         0.0  123.409926
130  2017-03-20  143.905931  108.830900  135.645463   143.905931   143.905931      -21.047622            -21.047622            -21.047622 -1.796236     -1.796236     -1.796236 -19.251386    -19.251386    -19.251386                   0.0                         0.0                         0.0  122.858309
131  2017-03-21  144.019253  110.636444  138.315511   144.019253   144.019253      -20.643444            -20.643444            -20.643444 -1.300205     -1.300205     -1.300205 -19.343239    -19.343239    -19.343239                   0.0                         0.0                         0.0  123.375808
132  2017-03-22  144.132574  109.278462  136.454497   144.132574   144.132574      -20.753762            -20.753762            -20.753762 -1.362021     -1.362021     -1.362021 -19.391741    -19.391741    -19.391741                   0.0                         0.0                         0.0  123.378812
133  2017-03-23  144.245896  110.004880  138.332687   144.245896   144.245896      -20.801783            -20.801783            -20.801783 -1.404170     -1.404170     -1.404170 -19.397612    -19.397612    -19.397612                   0.0                         0.0                         0.0  123.444113
134  2017-03-24  144.359217  108.997024  137.420435   144.359217   144.359217      -20.802407            -20.802407            -20.802407 -1.440414     -1.440414     -1.440414 -19.361993    -19.361993    -19.361993                   0.0                         0.0                         0.0  123.556810
135  2017-03-27  144.699182  109.483862  137.829336   144.699182   144.699182      -20.819040            -20.819040            -20.819040 -1.796236     -1.796236     -1.796236 -19.022804    -19.022804    -19.022804                   0.0                         0.0                         0.0  123.880142
136  2017-03-28  144.812503  111.531056  138.009545   144.812503   144.812503      -20.139342            -20.139342            -20.139342 -1.300205     -1.300205     -1.300205 -18.839137    -18.839137    -18.839137                   0.0                         0.0                         0.0  124.673161
137  2017-03-29  144.925825  111.617654  139.391657   144.925825   144.925825      -19.986028            -19.986028            -19.986028 -1.362021     -1.362021     -1.362021 -18.624008    -18.624008    -18.624008                   0.0                         0.0                         0.0  124.939796
138  2017-03-30  145.039146  112.363431  139.411654   145.039146   145.039146      -19.784003            -19.784003            -19.784003 -1.404170     -1.404170     -1.404170 -18.379833    -18.379833    -18.379833                   0.0                         0.0                         0.0  125.255143
139  2017-03-31  145.152467  111.483761  139.540239   145.152467   145.152467      -19.549423            -19.549423            -19.549423 -1.440414     -1.440414     -1.440414 -18.109009    -18.109009    -18.109009                   0.0                         0.0                         0.0  125.603045
140  2017-04-03  145.492432  111.629750  140.401357   145.492432   145.492432      -18.955394            -18.955394            -18.955394 -1.796236     -1.796236     -1.796236 -17.159158    -17.159158    -17.159158                   0.0                         0.0                         0.0  126.537038
141  2017-04-04  145.605753  114.470234  141.622678   145.605753   145.605753      -18.103635            -18.103635            -18.103635 -1.300205     -1.300205     -1.300205 -16.803430    -16.803430    -16.803430                   0.0                         0.0                         0.0  127.502118
142  2017-04-05  145.719075  114.689709  141.778252   145.719075   145.719075      -17.792974            -17.792974            -17.792974 -1.362021     -1.362021     -1.362021 -16.430953    -16.430953    -16.430953                   0.0                         0.0                         0.0  127.926101
143  2017-04-06  145.832396  114.314085  142.282460   145.832396   145.832396      -17.447215            -17.447215            -17.447215 -1.404170     -1.404170     -1.404170 -16.043045    -16.043045    -16.043045                   0.0                         0.0                         0.0  128.385181
144  2017-04-07  145.945718  114.903564  142.694473   145.945718   145.945718      -17.081180            -17.081180            -17.081180 -1.440414     -1.440414     -1.440414 -15.640766    -15.640766    -15.640766                   0.0                         0.0                         0.0  128.864538
145  2017-04-10  146.285682  116.909321  144.253134   146.285682   146.285682      -16.150984            -16.150984            -16.150984 -1.796236     -1.796236     -1.796236 -14.354748    -14.354748    -14.354748                   0.0                         0.0                         0.0  130.134698
146  2017-04-11  146.399004  117.117597  144.883944   146.399004   146.399004      -15.201202            -15.201202            -15.201202 -1.300205     -1.300205     -1.300205 -13.900997    -13.900997    -13.900997                   0.0                         0.0                         0.0  131.197802
