Stock Information for Ticker: TSLA
High         1.964112e+02
Low          1.878469e+02
Open         1.922876e+02
Close        1.923936e+02
Volume       4.441423e+07
Adj Close    1.923936e+02


              High          Low         Open        Close        Volume    Adj Close
count  1258.000000  1258.000000  1258.000000  1258.000000  1.258000e+03  1258.000000
mean    196.411180   187.846851   192.287628   192.393562  4.441423e+07   192.393562
std     240.219441   229.904260   235.359001   235.411583  3.034186e+07   235.411583
min      36.945999    35.397999    36.220001    35.793999  9.387500e+06    35.793999
25%      56.757999    54.983500    55.746999    55.819499  2.474150e+07    55.819499
50%      68.577000    66.043999    67.264000    67.103001  3.496850e+07    67.103001
75%     196.346500   182.348003   187.176498   189.521496  5.211238e+07   189.521496
max     900.400024   871.599976   891.380005   883.090027  3.046940e+08   883.090027


             ds        trend   yhat_lower   yhat_upper  trend_lower  trend_upper  additive_terms  additive_terms_lower  additive_terms_upper    weekly  weekly_lower  weekly_upper     yearly  yearly_lower  yearly_upper  multiplicative_terms  multiplicative_terms_lower  multiplicative_terms_upper         yhat
92   2017-01-23    46.979736    54.799481   172.299166    46.979736    46.979736       66.456405             66.456405             66.456405 -2.244307     -2.244307     -2.244307  68.700712     68.700712     68.700712                   0.0                         0.0                         0.0   113.436140
93   2017-01-24    47.165515    57.485505   166.660542    47.165515    47.165515       66.062596             66.062596             66.062596 -2.851961     -2.851961     -2.851961  68.914557     68.914557     68.914557                   0.0                         0.0                         0.0   113.228111
94   2017-01-25    47.351294    56.513517   172.889023    47.351294    47.351294       65.780769             65.780769             65.780769 -3.286707     -3.286707     -3.286707  69.067476     69.067476     69.067476                   0.0                         0.0                         0.0   113.132063
95   2017-01-26    47.537073    54.901321   172.630087    47.537073    47.537073       65.494743             65.494743             65.494743 -3.668538     -3.668538     -3.668538  69.163282     69.163282     69.163282                   0.0                         0.0                         0.0   113.031816
96   2017-01-27    47.722852    55.085829   171.025092    47.722852    47.722852       64.974963             64.974963             64.974963 -4.229679     -4.229679     -4.229679  69.204642     69.204642     69.204642                   0.0                         0.0                         0.0   112.697815
97   2017-01-30    48.280189    59.141489   175.705012    48.280189    48.280189       66.765436             66.765436             66.765436 -2.244307     -2.244307     -2.244307  69.009743     69.009743     69.009743                   0.0                         0.0                         0.0   115.045625
98   2017-01-31    48.465968    52.739527   169.842998    48.465968    48.465968       65.982609             65.982609             65.982609 -2.851961     -2.851961     -2.851961  68.834569     68.834569     68.834569                   0.0                         0.0                         0.0   114.448577
99   2017-02-01    48.651747    52.043404   173.830509    48.651747    48.651747       65.312596             65.312596             65.312596 -3.286707     -3.286707     -3.286707  68.599303     68.599303     68.599303                   0.0                         0.0                         0.0   113.964343
100  2017-02-02    48.837526    52.322361   173.309212    48.837526    48.837526       64.630820             64.630820             64.630820 -3.668538     -3.668538     -3.668538  68.299359     68.299359     68.299359                   0.0                         0.0                         0.0   113.468346
101  2017-02-03    49.023305    52.739452   170.571066    49.023305    49.023305       63.699645             63.699645             63.699645 -4.229679     -4.229679     -4.229679  67.929324     67.929324     67.929324                   0.0                         0.0                         0.0   112.722949
102  2017-02-06    49.580642    54.319452   176.433817    49.580642    49.580642       64.092520             64.092520             64.092520 -2.244307     -2.244307     -2.244307  66.336827     66.336827     66.336827                   0.0                         0.0                         0.0   113.673162
103  2017-02-07    49.766421    58.501800   173.167552    49.766421    49.766421       62.771794             62.771794             62.771794 -2.851961     -2.851961     -2.851961  65.623754     65.623754     65.623754                   0.0                         0.0                         0.0   112.538214
104  2017-02-08    49.952200    52.128068   173.491122    49.952200    49.952200       61.522638             61.522638             61.522638 -3.286707     -3.286707     -3.286707  64.809345     64.809345     64.809345                   0.0                         0.0                         0.0   111.474837
105  2017-02-09    50.137979    51.353967   165.398193    50.137979    50.137979       60.219782             60.219782             60.219782 -3.668538     -3.668538     -3.668538  63.888320     63.888320     63.888320                   0.0                         0.0                         0.0   110.357760
106  2017-02-10    50.323758    52.225779   170.542205    50.323758    50.323758       58.626633             58.626633             58.626633 -4.229679     -4.229679     -4.229679  62.856312     62.856312     62.856312                   0.0                         0.0                         0.0   108.950391
107  2017-02-13    50.881095    48.999601   165.255059    50.881095    50.881095       56.824354             56.824354             56.824354 -2.244307     -2.244307     -2.244307  59.068661     59.068661     59.068661                   0.0                         0.0                         0.0   107.705449
108  2017-02-14    51.066874    45.438987   160.339023    51.066874    51.066874       54.722131             54.722131             54.722131 -2.851961     -2.851961     -2.851961  57.574091     57.574091     57.574091                   0.0                         0.0                         0.0   105.789004
109  2017-02-15    51.252653    44.807154   163.527862    51.252653    51.252653       52.679984             52.679984             52.679984 -3.286707     -3.286707     -3.286707  55.966691     55.966691     55.966691                   0.0                         0.0                         0.0   103.932636
110  2017-02-16    51.438432    43.070564   159.769080    51.438432    51.438432       50.582275             50.582275             50.582275 -3.668538     -3.668538     -3.668538  54.250813     54.250813     54.250813                   0.0                         0.0                         0.0   102.020706
111  2017-02-17    51.624211    44.913829   154.908345    51.624211    51.624211       48.202744             48.202744             48.202744 -4.229679     -4.229679     -4.229679  52.432423     52.432423     52.432423                   0.0                         0.0                         0.0    99.826954
112  2017-02-21    52.367327    34.513855   149.866389    52.367327    52.367327       41.451961             41.451961             41.451961 -2.851961     -2.851961     -2.851961  44.303921     44.303921     44.303921                   0.0                         0.0                         0.0    93.819287
113  2017-02-22    52.553106    36.548121   151.483572    52.553106    52.553106       38.824466             38.824466             38.824466 -3.286707     -3.286707     -3.286707  42.111173     42.111173     42.111173                   0.0                         0.0                         0.0    91.377572
114  2017-02-23    52.738885    28.922040   149.147997    52.738885    52.738885       36.209979             36.209979             36.209979 -3.668538     -3.668538     -3.668538  39.878517     39.878517     39.878517                   0.0                         0.0                         0.0    88.948864
115  2017-02-24    52.924664    27.383907   143.053929    52.924664    52.924664       33.389335             33.389335             33.389335 -4.229679     -4.229679     -4.229679  37.619014     37.619014     37.619014                   0.0                         0.0                         0.0    86.313999
116  2017-02-27    53.482001    26.216224   140.951283    53.482001    53.482001       28.565805             28.565805             28.565805 -2.244307     -2.244307     -2.244307  30.810111     30.810111     30.810111                   0.0                         0.0                         0.0    82.047805
117  2017-02-28    53.667780    24.943152   141.293609    53.667780    53.667780       25.720262             25.720262             25.720262 -2.851961     -2.851961     -2.851961  28.572223     28.572223     28.572223                   0.0                         0.0                         0.0    79.388042
118  2017-03-01    53.853559    17.362401   137.679249    53.853559    53.853559       23.082818             23.082818             23.082818 -3.286707     -3.286707     -3.286707  26.369525     26.369525     26.369525                   0.0                         0.0                         0.0    76.936376
119  2017-03-02    54.039338    17.168667   137.912719    54.039338    54.039338       20.543701             20.543701             20.543701 -3.668538     -3.668538     -3.668538  24.212239     24.212239     24.212239                   0.0                         0.0                         0.0    74.583038
120  2017-03-03    54.225117     9.976276   124.830821    54.225117    54.225117       17.879793             17.879793             17.879793 -4.229679     -4.229679     -4.229679  22.109472     22.109472     22.109472                   0.0                         0.0                         0.0    72.104909
121  2017-03-06    54.782454    11.065208   128.771989    54.782454    54.782454       13.956549             13.956549             13.956549 -2.244307     -2.244307     -2.244307  16.200856     16.200856     16.200856                   0.0                         0.0                         0.0    68.739003
122  2017-03-07    54.968233     7.133917   129.105098    54.968233    54.968233       11.530424             11.530424             11.530424 -2.851961     -2.851961     -2.851961  14.382385     14.382385     14.382385                   0.0                         0.0                         0.0    66.498657
123  2017-03-08    55.154012     5.289853   124.516320    55.154012    55.154012        9.358574              9.358574              9.358574 -3.286707     -3.286707     -3.286707  12.645281     12.645281     12.645281                   0.0                         0.0                         0.0    64.512586
124  2017-03-09    55.339791     3.068427   120.555060    55.339791    55.339791        7.322814              7.322814              7.322814 -3.668538     -3.668538     -3.668538  10.991352     10.991352     10.991352                   0.0                         0.0                         0.0    62.662605
125  2017-03-10    55.525571     4.519978   123.648965    55.525571    55.525571        5.191771              5.191771              5.191771 -4.229679     -4.229679     -4.229679   9.421450      9.421450      9.421450                   0.0                         0.0                         0.0    60.717342
126  2017-03-13    56.082909     0.116343   120.415810    56.082909    56.082909        2.969143              2.969143              2.969143 -2.244307     -2.244307     -2.244307   5.213450      5.213450      5.213450                   0.0                         0.0                         0.0    59.052052
127  2017-03-14    56.268688    -1.393954   119.580157    56.268688    56.268688        1.122861              1.122861              1.122861 -2.851961     -2.851961     -2.851961   3.974822      3.974822      3.974822                   0.0                         0.0                         0.0    57.391549
128  2017-03-15    56.454467    -1.979824   118.193916    56.454467    56.454467       -0.470620             -0.470620             -0.470620 -3.286707     -3.286707     -3.286707   2.816087      2.816087      2.816087                   0.0                         0.0                         0.0    55.983847
129  2017-03-16    56.640247    -0.396314   115.936826    56.640247    56.640247       -1.932500             -1.932500             -1.932500 -3.668538     -3.668538     -3.668538   1.736038      1.736038      1.736038                   0.0                         0.0                         0.0    54.707746
130  2017-03-17    56.826026    -5.894802   116.710883    56.826026    56.826026       -3.495936             -3.495936             -3.495936 -4.229679     -4.229679     -4.229679   0.733743      0.733743      0.733743                   0.0                         0.0                         0.0    53.330090
131  2017-03-20    57.383364    -6.643216   109.230001    57.383364    57.383364       -4.053505             -4.053505             -4.053505 -2.244307     -2.244307     -2.244307  -1.809198     -1.809198     -1.809198                   0.0                         0.0                         0.0    53.329859
132  2017-03-21    57.569143    -3.662361   113.120016    57.569143    57.569143       -5.352215             -5.352215             -5.352215 -2.851961     -2.851961     -2.851961  -2.500254     -2.500254     -2.500254                   0.0                         0.0                         0.0    52.216928
133  2017-03-22    57.754922    -8.862838   111.359144    57.754922    57.754922       -6.397247             -6.397247             -6.397247 -3.286707     -3.286707     -3.286707  -3.110540     -3.110540     -3.110540                   0.0                         0.0                         0.0    51.357676
134  2017-03-23    57.940702   -12.279405   106.792412    57.940702    57.940702       -7.306257             -7.306257             -7.306257 -3.668538     -3.668538     -3.668538  -3.637718     -3.637718     -3.637718                   0.0                         0.0                         0.0    50.634445
135  2017-03-24    58.126481    -6.369609   108.701517    58.126481    58.126481       -8.308677             -8.308677             -8.308677 -4.229679     -4.229679     -4.229679  -4.078998     -4.078998     -4.078998                   0.0                         0.0                         0.0    49.817804
136  2017-03-27    58.683819    -6.667142   105.897562    58.683819    58.683819       -7.100018             -7.100018             -7.100018 -2.244307     -2.244307     -2.244307  -4.855711     -4.855711     -4.855711                   0.0                         0.0                         0.0    51.583801
137  2017-03-28    58.869598    -7.191976   108.350865    58.869598    58.869598       -7.773652             -7.773652             -7.773652 -2.851961     -2.851961     -2.851961  -4.921691     -4.921691     -4.921691                   0.0                         0.0                         0.0    51.095946
138  2017-03-29    59.055378    -5.992318   109.028151    59.055378    59.055378       -8.173421             -8.173421             -8.173421 -3.286707     -3.286707     -3.286707  -4.886714     -4.886714     -4.886714                   0.0                         0.0                         0.0    50.881957
139  2017-03-30    59.241157    -6.629238   109.072702    59.241157    59.241157       -8.417590             -8.417590             -8.417590 -3.668538     -3.668538     -3.668538  -4.749051     -4.749051     -4.749051                   0.0                         0.0                         0.0    50.823567
140  2017-03-31    59.426936    -4.321297   114.591551    59.426936    59.426936       -8.737647             -8.737647             -8.737647 -4.229679     -4.229679     -4.229679  -4.507968     -4.507968     -4.507968                   0.0                         0.0                         0.0    50.689289
141  2017-04-03    59.984274    -5.545616   113.376771    59.984274    59.984274       -5.420835             -5.420835             -5.420835 -2.244307     -2.244307     -2.244307  -3.176528     -3.176528     -3.176528                   0.0                         0.0                         0.0    54.563440
142  2017-04-04    60.170053    -1.572397   115.742795    60.170053    60.170053       -5.394030             -5.394030             -5.394030 -2.851961     -2.851961     -2.851961  -2.542070     -2.542070     -2.542070                   0.0                         0.0                         0.0    54.776023
143  2017-04-05    60.355833    -0.936640   114.055763    60.355833    60.355833       -5.109574             -5.109574             -5.109574 -3.286707     -3.286707     -3.286707  -1.822867     -1.822867     -1.822867                   0.0                         0.0                         0.0    55.246259
144  2017-04-06    60.541612    -3.084612   114.632842    60.541612    60.541612       -4.696733             -4.696733             -4.696733 -3.668538     -3.668538     -3.668538  -1.028195     -1.028195     -1.028195                   0.0                         0.0                         0.0    55.844879
